anio,peaje,lat,lon,dia,ene,feb,mar,abr,may,jun,jul,ago,sep,oct,nov,dic
2021,cnel_bogado,-27.143517285470097,-56.21243821220252,28,4509,4806,881,3853,3969,3251,3367,3825,4157,4671,3299,5732
2021,cnel_bogado,-27.143517285470097,-56.21243821220252,29,5670,0,2304,4078,2978,3270,3278,3306,3891,5369,3963,6062
2021,cnel_bogado,-27.143517285470097,-56.21243821220252,30,4986,0,2584,4767,2220,3505,3913,4009,4526,4435,3938,6933
2021,cnel_bogado,-27.143517285470097,-56.21243821220252,31,3990,0,2775,0,3154,0,3377,4019,0,4196,0,6999
2018,tacuara,-24.684655028528603,-56.3846719180011,1,3253,2405,2209,3137,1434,2161,1452,1944,2258,2156,1583,2188
2018,tacuara,-24.684655028528603,-56.3846719180011,2,3414,2645,2767,2608,0,1799,1799,2355,1382,1909,2209,1767
2018,tacuara,-24.684655028528603,-56.3846719180011,3,3107,2687,2513,2208,171,1291,1642,2425,1811,1904,2056,2437
2018,tacuara,-24.684655028528603,-56.3846719180011,4,2696,2322,1778,2367,2437,1813,1759,2125,1811,2036,1516,2365
2018,tacuara,-24.684655028528603,-56.3846719180011,5,2862,2549,2334,2364,1826,1926,1913,1680,1879,2449,1874,2438
2018,tacuara,-24.684655028528603,-56.3846719180011,6,2547,2585,2148,2662,1591,1935,2122,2080,1926,2111,1697,2416
2018,tacuara,-24.684655028528603,-56.3846719180011,7,2108,2510,2230,2548,1997,1936,2211,1932,2325,1511,1834,2742
2018,tacuara,-24.684655028528603,-56.3846719180011,8,2504,2754,2437,2177,1962,2261,1600,1779,2259,1709,2001,1985
2018,tacuara,-24.684655028528603,-56.3846719180011,9,2513,3024,2443,2285,2054,2371,1937,2010,1847,1866,2164,1992
2018,tacuara,-24.684655028528603,-56.3846719180011,10,2397,2698,2632,2198,2198,1372,1853,2125,2052,1538,2166,2487
2018,tacuara,-24.684655028528603,-56.3846719180011,11,2297,1995,1848,2194,2309,1794,1913,2116,1910,1800,1747,2147
2018,tacuara,-24.684655028528603,-56.3846719180011,12,2501,2519,2292,2094,1587,1680,1954,1756,1848,2149,1747,2128
2018,tacuara,-24.684655028528603,-56.3846719180011,13,2546,2571,2300,2426,1812,1720,2410,1988,1641,1626,1701,2313
2018,tacuara,-24.684655028528603,-56.3846719180011,14,1621,2586,2393,2264,2396,1750,2251,2013,2040,1533,1608,2673
2018,tacuara,-24.684655028528603,-56.3846719180011,15,2331,2571,2296,1766,2409,1958,1693,1533,2260,1962,2019,2362
2018,tacuara,-24.684655028528603,-56.3846719180011,16,2500,2725,2686,2139,2504,2229,2160,1881,1246,1795,2190,1976
2018,tacuara,-24.684655028528603,-56.3846719180011,17,2431,2477,2416,2112,2206,1928,2105,2179,1710,1595,1804,2520
2018,tacuara,-24.684655028528603,-56.3846719180011,18,2439,1767,1931,2053,2137,2052,2299,2169,2058,1705,1079,2485
2018,tacuara,-24.684655028528603,-56.3846719180011,19,2650,1865,2345,2092,1837,1923,2263,1492,2103,1925,1878,2575
2018,tacuara,-24.684655028528603,-56.3846719180011,20,2424,2194,2302,2383,1484,1985,2332,1661,1809,1941,1961,3100
2018,tacuara,-24.684655028528603,-56.3846719180011,21,2347,2359,2292,2411,2190,1912,1990,1300,2410,1403,2234,3668
2018,tacuara,-24.684655028528603,-56.3846719180011,22,2458,2460,2344,1833,2097,2097,1792,1650,2059,1782,2126,3443
2018,tacuara,-24.684655028528603,-56.3846719180011,23,2469,2656,2692,2099,1984,1997,2123,2045,1655,1580,2199,2628
2018,tacuara,-24.684655028528603,-56.3846719180011,24,2178,2779,2589,2078,2246,1326,1907,2172,2024,1521,1825,2347
2018,tacuara,-24.684655028528603,-56.3846719180011,25,2330,1987,1659,1969,2239,1862,1906,1959,1791,1784,1602,2069
2018,tacuara,-24.684655028528603,-56.3846719180011,26,2411,2452,2558,2072,2068,1729,1986,1515,1746,2073,2389,2866
2018,tacuara,-24.684655028528603,-56.3846719180011,27,2267,2269,2837,2397,1702,1884,2294,2038,1915,1976,2051,3056
2018,tacuara,-24.684655028528603,-56.3846719180011,28,1839,2374,3668,2300,2323,1874,2175,1956,2253,1549,2184,3209
2018,tacuara,-24.684655028528603,-56.3846719180011,29,2261,0,2940,1823,2104,2228,1812,2026,2210,2064,2117,3435
2018,tacuara,-24.684655028528603,-56.3846719180011,30,2170,0,2231,2358,1974,1942,1989,1980,1682,1812,2218,3005
2018,tacuara,-24.684655028528603,-56.3846719180011,31,2185,0,2951,0,1925,0,1721,2365,0,1612,0,2793
2019,tacuara,-24.684655028528603,-56.3846719180011,1,3519,2774,2325,1998,966,2171,2449,2243,1072,2148,2760,1832
2019,tacuara,-24.684655028528603,-56.3846719180011,2,3780,2419,2378,1825,1993,1781,2391,2542,2403,2174,3030,2565
2019,tacuara,-24.684655028528603,-56.3846719180011,3,2920,1749,2081,2014,2196,2325,2353,2456,2330,-2239,2147,2378
2019,tacuara,-24.684655028528603,-56.3846719180011,4,2562,2549,2045,2125,1496,2240,2448,2050,2104,2702,2222,2309
2019,tacuara,-24.684655028528603,-56.3846719180011,5,2076,2481,2106,2004,1164,2216,2728,2245,2102,2114,2018,2345
2019,tacuara,-24.684655028528603,-56.3846719180011,6,2032,2515,1910,1704,1937,2195,2296,2249,2582,1789,2121,2565
2019,tacuara,-24.684655028528603,-56.3846719180011,7,2548,2460,2057,1314,1913,2467,1930,2367,2374,2315,2119,2210
2019,tacuara,-24.684655028528603,-56.3846719180011,8,2029,2517,2211,2171,1966,2244,2656,2363,2124,2280,2401,1784
2019,tacuara,-24.684655028528603,-56.3846719180011,9,2143,2246,1917,2089,1854,1685,2587,2487,2329,2292,2366,2441
2019,tacuara,-24.684655028528603,-56.3846719180011,10,2193,1757,1408,2161,2312,2248,2489,2153,2046,2264,1830,2500
2019,tacuara,-24.684655028528603,-56.3846719180011,11,2371,1983,2169,2194,1566,2118,2492,1872,2026,2451,2574,2357
2019,tacuara,-24.684655028528603,-56.3846719180011,12,2062,1418,1808,2388,1081,2188,2735,2350,1948,2176,2191,2401
2019,tacuara,-24.684655028528603,-56.3846719180011,13,1769,2223,1737,1934,2185,2265,2419,2081,2412,2020,1927,2749
2019,tacuara,-24.684655028528603,-56.3846719180011,14,2245,2199,1927,1304,2166,2654,2086,2375,2385,2191,2115,2512
2019,tacuara,-24.684655028528603,-56.3846719180011,15,2087,2365,2074,2306,1888,2726,2016,1880,1768,1990,2430,1992
2019,tacuara,-24.684655028528603,-56.3846719180011,16,2126,1917,1540,2796,2463,2137,2259,2275,2235,1992,2351,1996
2019,tacuara,-24.684655028528603,-56.3846719180011,17,2163,1271,991,3213,2197,2510,2223,2211,2097,2188,1735,2307
2019,tacuara,-24.684655028528603,-56.3846719180011,18,2587,2073,1729,2601,1857,2167,2256,1799,2157,2461,2204,2634
2019,tacuara,-24.684655028528603,-56.3846719180011,19,2132,2061,1981,1979,1307,2089,2197,2391,2235,2366,2059,2827
2019,tacuara,-24.684655028528603,-56.3846719180011,20,1979,2037,1672,2403,2023,2138,2245,2285,2336,1841,2134,3364
2019,tacuara,-24.684655028528603,-56.3846719180011,21,2291,2076,2008,2412,1856,2394,1892,2211,2352,2131,2207,2924
2019,tacuara,-24.684655028528603,-56.3846719180011,22,2044,2308,2316,2386,1851,2138,2290,2230,1745,2141,2425,2576
2019,tacuara,-24.684655028528603,-56.3846719180011,23,2097,1837,1871,2014,1744,1623,2134,2462,2246,2205,2176,3527
2019,tacuara,-24.684655028528603,-56.3846719180011,24,2229,1464,1389,2054,2108,2311,2068,2450,2185,2133,1618,2753
2019,tacuara,-24.684655028528603,-56.3846719180011,25,2554,2000,2104,1884,1749,2062,2217,2119,2127,2567,2134,2175
2019,tacuara,-24.684655028528603,-56.3846719180011,26,2022,1834,2183,2083,1190,2181,2438,2141,2322,2697,2076,3104
2019,tacuara,-24.684655028528603,-56.3846719180011,27,1759,2064,2157,1615,2106,2322,2270,2125,2609,1946,2125,3312
2019,tacuara,-24.684655028528603,-56.3846719180011,28,2211,2134,2244,1166,2037,2613,1664,2222,2565,2224,2372,3394
2019,tacuara,-24.684655028528603,-56.3846719180011,29,2127,0,2495,2246,2105,2360,2329,2491,2278,2113,2703,2748
2019,tacuara,-24.684655028528603,-56.3846719180011,30,2283,0,2033,2163,2231,1734,2204,2734,2271,2201,2527,3531
2019,tacuara,-24.684655028528603,-56.3846719180011,31,2364,0,1496,0,2247,0,2294,2545,0,2527,0,3438
2020,tacuara,-24.684655028528603,-56.3846719180011,1,2947,2410,2187,942,614,1923,1861,2191,1892,2170,1961,2139
2020,tacuara,-24.684655028528603,-56.3846719180011,2,3546,1790,2341,797,897,1585,1893,1618,2076,2443,2335,2190
2020,tacuara,-24.684655028528603,-56.3846719180011,3,3189,2379,2343,145,695,1861,2205,2247,1908,2251,2212,1645
2020,tacuara,-24.684655028528603,-56.3846719180011,4,1472,2426,2137,545,1555,1782,1792,1969,2280,1848,2324,1969
2020,tacuara,-24.684655028528603,-56.3846719180011,5,2495,2298,2224,179,1451,1619,1069,2089,2067,2416,2251,2043
2020,tacuara,-24.684655028528603,-56.3846719180011,6,2798,2447,2503,415,1317,1448,2079,2148,1464,2125,2527,1602
2020,tacuara,-24.684655028528603,-56.3846719180011,7,2382,2568,2491,481,1471,900,1970,2468,2007,2038,2376,2438
2020,tacuara,-24.684655028528603,-56.3846719180011,8,2291,2278,1821,373,1600,1917,1805,2257,1931,2201,1803,1571
2020,tacuara,-24.684655028528603,-56.3846719180011,9,2343,1974,2285,207,1319,1892,1886,1409,2012,2339,1831,2334
2020,tacuara,-24.684655028528603,-56.3846719180011,10,2620,2427,2137,84,733,1931,2196,2245,2216,2209,1995,2217
2020,tacuara,-24.684655028528603,-56.3846719180011,11,2505,2372,2105,227,1445,2061,2027,2111,2388,1887,1947,2552
2020,tacuara,-24.684655028528603,-56.3846719180011,12,2041,2137,1932,213,1378,1788,1436,1626,1905,2167,2209,1627
2020,tacuara,-24.684655028528603,-56.3846719180011,13,2225,2203,2250,890,1821,1368,2157,2014,1379,1992,2493,1627
2020,tacuara,-24.684655028528603,-56.3846719180011,14,2028,2543,2070,974,1548,1138,1985,2041,2016,1961,2184,2212
2020,tacuara,-24.684655028528603,-56.3846719180011,15,2170,2359,1322,808,753,2027,1893,1400,1987,2004,1491,2308
2020,tacuara,-24.684655028528603,-56.3846719180011,16,2350,1873,1706,765,975,1972,2136,1183,1944,2462,2269,1733
2020,tacuara,-24.684655028528603,-56.3846719180011,17,2611,2195,1477,930,850,1882,2462,1860,2003,2366,2100,2333
2020,tacuara,-24.684655028528603,-56.3846719180011,18,2527,2117,1353,837,1833,1795,2059,1630,2259,1832,1754,2887
2020,tacuara,-24.684655028528603,-56.3846719180011,19,2250,2143,1293,445,1713,2233,1509,1571,1964,2204,1998,2614
2020,tacuara,-24.684655028528603,-56.3846719180011,20,2434,2268,1658,1017,1673,2058,2076,1612,1374,2087,2386,1792
2020,tacuara,-24.684655028528603,-56.3846719180011,21,2228,2516,940,972,1627,1248,2129,1755,2180,2126,2215,2536
2020,tacuara,-24.684655028528603,-56.3846719180011,22,1967,2370,348,1143,1307,2006,2108,1404,1906,2229,2005,2931
2020,tacuara,-24.684655028528603,-56.3846719180011,23,2022,1731,580,1108,1204,1765,2243,918,1947,2520,2225,3195
2020,tacuara,-24.684655028528603,-56.3846719180011,24,2510,2114,691,1200,974,1744,2293,1986,1918,2132,1984,2657
2020,tacuara,-24.684655028528603,-56.3846719180011,25,2275,2069,692,959,1786,1710,1739,1806,2174,1806,2242,1324
2020,tacuara,-24.684655028528603,-56.3846719180011,26,1892,2104,795,427,1703,2048,1560,1848,2005,1900,1901,2206
2020,tacuara,-24.684655028528603,-56.3846719180011,27,2250,2299,786,1191,1595,1723,2135,2041,1550,2233,2519,2292
2020,tacuara,-24.684655028528603,-56.3846719180011,28,2081,2804,622,1362,1858,1183,2069,2470,2390,2400,2416,2524
2020,tacuara,-24.684655028528603,-56.3846719180011,29,2142,2449,458,1402,2142,1763,2035,1899,2036,2436,1834,2705
2020,tacuara,-24.684655028528603,-56.3846719180011,30,2115,0,1313,1507,1952,1840,1937,1227,2227,2540,1913,3282
2020,tacuara,-24.684655028528603,-56.3846719180011,31,2526,0,1391,0,1286,0,2377,2065,0,2425,0,3069
2021,tacuara,-24.684655028528603,-56.3846719180011,1,2089,1863,2452,969,1678,2084,2070,1513,2047,2331,2175,2084
2021,tacuara,-24.684655028528603,-56.3846719180011,2,2842,1674,2482,696,1690,1953,2411,1772,2260,2179,2090,2289
2021,tacuara,-24.684655028528603,-56.3846719180011,3,3205,2063,2204,50,2181,2090,2333,1573,2612,1308,2004,2502
2021,tacuara,-24.684655028528603,-56.3846719180011,4,2620,2097,2274,1267,2065,2333,1532,1495,2285,2102,2175,1994
2021,tacuara,-24.684655028528603,-56.3846719180011,5,1939,2698,2725,2700,2141,2125,2118,1732,1585,2195,2382,1568
2021,tacuara,-24.684655028528603,-56.3846719180011,6,2195,2360,2266,2126,1932,1263,2112,2050,2060,2067,2249,2103
2021,tacuara,-24.684655028528603,-56.3846719180011,7,2038,1834,2068,2006,2546,1783,2259,1806,1983,1949,1993,2238
2021,tacuara,-24.684655028528603,-56.3846719180011,8,2405,2269,2431,2053,2049,1940,2086,1825,1844,2290,2152,1239
2021,tacuara,-24.684655028528603,-56.3846719180011,9,1990,2103,2439,2501,1408,1954,1856,1830,1948,1663,1865,2220
2021,tacuara,-24.684655028528603,-56.3846719180011,10,1817,1918,2265,2457,2235,2095,1711,1708,2515,1947,1801,2542
2021,tacuara,-24.684655028528603,-56.3846719180011,11,2302,2144,2272,1583,2183,2215,1485,1613,2109,2424,1909,2097
2021,tacuara,-24.684655028528603,-56.3846719180011,12,2234,2395,2535,2132,2332,1858,1818,1746,1664,2379,2473,1550
2021,tacuara,-24.684655028528603,-56.3846719180011,13,2162,2112,2329,2028,2462,1459,1556,2151,1939,2186,2170,1974
2021,tacuara,-24.684655028528603,-56.3846719180011,14,2234,1929,1744,2237,2840,2120,1659,1887,1842,1817,1821,2226
2021,tacuara,-24.684655028528603,-56.3846719180011,15,2443,2233,2256,2057,2208,2098,1269,1688,2044,1629,1984,2531
2021,tacuara,-24.684655028528603,-56.3846719180011,16,2434,2147,2258,2186,2346,1860,2063,1881,2051,1702,1919,2421
2021,tacuara,-24.684655028528603,-56.3846719180011,17,1648,2072,1804,2098,2612,2029,2021,1863,2293,1737,1747,2907
2021,tacuara,-24.684655028528603,-56.3846719180011,18,2121,2669,2046,1777,2336,2362,1601,1722,2092,2075,1777,2421
2021,tacuara,-24.684655028528603,-56.3846719180011,19,2174,3068,2484,2120,2183,2119,2086,2062,1675,1987,2317,1971
2021,tacuara,-24.684655028528603,-56.3846719180011,20,2100,2615,2277,1886,2191,2012,1844,2489,2008,2068,2037,2316
2021,tacuara,-24.684655028528603,-56.3846719180011,21,2050,1945,1643,1950,2444,2094,1941,2380,2050,2034,1622,2664
2021,tacuara,-24.684655028528603,-56.3846719180011,22,2412,2485,1999,2112,1945,1891,2029,1728,2072,2231,1981,2919
2021,tacuara,-24.684655028528603,-56.3846719180011,23,2093,2441,2050,2366,1415,1994,2332,1862,2030,1857,1850,3088
2021,tacuara,-24.684655028528603,-56.3846719180011,24,1768,2355,2060,1577,1832,1909,1945,2057,2424,1905,1899,2516
2021,tacuara,-24.684655028528603,-56.3846719180011,25,2122,2460,2507,1244,1879,2438,1687,2130,2415,2134,2113,1622
2021,tacuara,-24.684655028528603,-56.3846719180011,26,2118,2976,3417,2115,1902,1924,1953,2139,1910,1951,2455,2559
2021,tacuara,-24.684655028528603,-56.3846719180011,27,1900,2853,1430,2025,1965,1107,1877,2504,2118,1981,2074,2537
2021,tacuara,-24.684655028528603,-56.3846719180011,28,1995,2056,849,1913,2317,1855,1741,2160,2350,2272,1681,2605
2021,tacuara,-24.684655028528603,-56.3846719180011,29,2527,0,1644,2274,1968,1967,1742,1759,2305,2440,2115,2741
2021,tacuara,-24.684655028528603,-56.3846719180011,30,2251,0,2002,2564,1469,2105,2036,2167,2339,2229,2106,3261
2021,tacuara,-24.684655028528603,-56.3846719180011,31,1549,0,1912,0,2392,0,1736,2091,0,2140,0,3067
2018,horqueta,-23.143533238364984,-56.730478550220475,1,1425,1052,1141,1699,612,756,540,788,803,119,641,868
2018,horqueta,-23.143533238364984,-56.730478550220475,2,1260,1118,1127,1225,837,512,693,835,535,120,955,645
2018,horqueta,-23.143533238364984,-56.730478550220475,3,1039,1016,951,1206,184,416,755,790,744,830,743,1036
2018,horqueta,-23.143533238364984,-56.730478550220475,4,1136,890,800,1217,971,624,695,688,873,867,529,1050
2018,horqueta,-23.143533238364984,-56.730478550220475,5,1171,880,988,1131,707,689,929,675,965,883,695,1215
2018,horqueta,-23.143533238364984,-56.730478550220475,6,984,984,1044,1031,667,720,974,669,970,666,118,1301
2018,horqueta,-23.143533238364984,-56.730478550220475,7,965,1033,1083,797,786,793,834,850,1079,574,673,1151
2018,horqueta,-23.143533238364984,-56.730478550220475,8,909,983,981,742,886,931,719,895,944,691,190,756
2018,horqueta,-23.143533238364984,-56.730478550220475,9,924,1029,1091,1049,878,767,812,822,830,902,856,795
2018,horqueta,-23.143533238364984,-56.730478550220475,10,836,930,871,1177,943,636,734,900,815,512,852,1053
2018,horqueta,-23.143533238364984,-56.730478550220475,11,774,772,696,1250,1250,727,822,744,759,809,677,1174
2018,horqueta,-23.143533238364984,-56.730478550220475,12,921,882,1004,1346,975,757,824,624,874,885,171,1149
2018,horqueta,-23.143533238364984,-56.730478550220475,13,808,919,994,1359,848,783,1011,654,851,777,911,1059
2018,horqueta,-23.143533238364984,-56.730478550220475,14,650,924,994,1088,934,918,748,735,728,736,716,1211
2018,horqueta,-23.143533238364984,-56.730478550220475,15,590,1116,1071,960,971,1009,595,604,673,845,850,895
2018,horqueta,-23.143533238364984,-56.730478550220475,16,850,1024,1212,1028,897,729,750,880,611,795,852,793
2018,horqueta,-23.143533238364984,-56.730478550220475,17,944,904,947,1110,832,627,784,881,600,826,111,1192
2018,horqueta,-23.143533238364984,-56.730478550220475,18,1001,742,731,879,909,750,827,760,986,891,447,1289
2018,horqueta,-23.143533238364984,-56.730478550220475,19,970,753,879,955,591,744,938,606,967,876,791,1250
2018,horqueta,-23.143533238364984,-56.730478550220475,20,875,1084,1038,1035,459,783,1068,733,1088,670,1227,1243
2018,horqueta,-23.143533238364984,-56.730478550220475,21,831,1101,1013,934,740,966,746,672,943,489,1186,1358
2018,horqueta,-23.143533238364984,-56.730478550220475,22,846,958,1044,1017,742,964,738,647,689,694,1419,1219
2018,horqueta,-23.143533238364984,-56.730478550220475,23,1116,1034,1249,732,732,696,706,739,649,725,1071,1044
2018,horqueta,-23.143533238364984,-56.730478550220475,24,1043,953,1058,849,889,660,877,839,687,656,965,896
2018,horqueta,-23.143533238364984,-56.730478550220475,25,885,879,662,818,1055,651,797,636,711,720,837,1165
2018,horqueta,-23.143533238364984,-56.730478550220475,26,733,1027,1129,909,909,795,741,528,605,664,1234,1318
2018,horqueta,-23.143533238364984,-56.730478550220475,27,632,934,1239,1156,657,777,883,623,765,644,1446,1282
2018,horqueta,-23.143533238364984,-56.730478550220475,28,565,1020,1565,872,872,934,603,822,987,559,1089,1432
2018,horqueta,-23.143533238364984,-56.730478550220475,29,701,0,1461,781,851,964,498,713,738,674,1297,1627
2018,horqueta,-23.143533238364984,-56.730478550220475,30,687,0,1112,812,818,612,631,893,655,758,1324,1756
2018,horqueta,-23.143533238364984,-56.730478550220475,31,783,0,1279,0,896,0,641,913,0,728,0,1068
2019,horqueta,-23.143533238364984,-56.730478550220475,1,1494,1060,1167,766,386,610,827,923,612,694,739,388
2019,horqueta,-23.143533238364984,-56.730478550220475,2,1793,731,918,863,796,454,1148,952,971,732,492,532
2019,horqueta,-23.143533238364984,-56.730478550220475,3,1343,648,656,892,1026,908,1107,694,986,911,437,608
2019,horqueta,-23.143533238364984,-56.730478550220475,4,1219,943,1034,995,458,894,1071,681,1017,757,565,592
2019,horqueta,-23.143533238364984,-56.730478550220475,5,851,1039,1024,826,749,864,1185,999,1140,524,590,550
2019,horqueta,-23.143533238364984,-56.730478550220475,6,800,969,1041,383,738,929,970,945,978,978,597,543
2019,horqueta,-23.143533238364984,-56.730478550220475,7,1013,1024,1079,352,588,956,758,959,919,724,699,502
2019,horqueta,-23.143533238364984,-56.730478550220475,8,946,1232,1135,1066,648,625,933,1186,747,772,619,475
2019,horqueta,-23.143533238364984,-56.730478550220475,9,907,874,633,1027,1006,541,1187,981,798,737,390,466
2019,horqueta,-23.143533238364984,-56.730478550220475,10,1013,568,626,1102,927,820,1284,771,716,708,461,457
2019,horqueta,-23.143533238364984,-56.730478550220475,11,1034,1119,1025,1132,536,893,1129,723,824,924,565,542
2019,horqueta,-23.143533238364984,-56.730478550220475,12,660,863,1033,1272,480,931,1203,867,895,544,613,622
2019,horqueta,-23.143533238364984,-56.730478550220475,13,648,1067,938,743,810,1071,865,852,893,534,549,498
2019,horqueta,-23.143533238364984,-56.730478550220475,14,776,1077,949,599,854,1045,723,1029,613,652,558,429
2019,horqueta,-23.143533238364984,-56.730478550220475,15,985,1078,948,1062,733,771,1066,852,650,704,573,459
2019,horqueta,-23.143533238364984,-56.730478550220475,16,889,672,431,1151,882,495,971,854,779,845,433,368
2019,horqueta,-23.143533238364984,-56.730478550220475,17,987,599,413,1457,788,686,1124,738,812,937,453,502
2019,horqueta,-23.143533238364984,-56.730478550220475,18,1030,945,582,1152,547,918,1392,671,748,761,580,588
2019,horqueta,-23.143533238364984,-56.730478550220475,19,683,1048,689,670,428,893,1344,884,850,560,633,600
